"tx","wc","x","y"
1,7,47.733306885,120
1,15,25.6875,249
0,0,32.5625,17
1,20,27.416656494,41
1,15,24.106369019,53
1,22,53.916656494,57
0,0,23.729156494,1
1,45,61.958312988,6
0,0,15.416664124,2
1,44,25.291656494,2
1,30,1.3695650101,0
0,0,12.041664124,0
1,12,7.1458320618,24
1,11,9.1999969482,20
0,0,34.723388672,367
0,0,65.708312988,261
1,45,28.936157227,0
0,0,6.9130401611,0
1,3,17.895828247,45
1,7,3.7708320618,74
1,9,8.6666641235,10
0,0,9.5,0
0,0,6.170211792,2
0,0,38.5,2
1,33,38.479156494,16
0,0,14.5,38
1,7,46.395812988,0
0,0,34.5,16
1,7,5.8958320618,4
1,19,65.229125977,173
1,25,283.3125,663
1,43,26.666656494,0
0,0,9.2083282471,3
1,14,86.520812988,8
0,0,24.404251099,7
0,0,135.27075195,20
0,0,14.42552948,1
1,7,123.89581299,14
1,16,24.916656494,2
0,0,26.875,142
1,2,4.4791641235,0
0,0,19.020828247,3
0,0,75.702087402,177
1,1,34.4375,0
0,0,26.666656494,0
0,0,32.5625,187
0,0,51.0625,7
0,0,6.8125,8
0,0,2.4565200806,0
0,0,26.979156494,4
1,19,49.041656494,47
0,0,1.510638237,6
1,22,53.145812988,68
0,0,49.555541992,0
0,0,19.75,87
1,3,35.70211792,0
0,0,27.25,1
1,8,2.875,0
0,0,15.75,13
1,8,0.6571426392,0
1,17,14.875,1
0,0,17.25,200
0,0,0.4117646217,0
0,0,21.6875,161
1,9,23.395828247,3
0,0,22.354156494,9
0,0,5.8125,0
0,0,147.64575195,645
0,0,58.104156494,242
0,0,111.47912598,8
0,0,8.2083282471,0
0,0,64.958312988,234
0,0,47.770812988,11
1,70,26.347824097,0
1,6,203.85412598,1
1,30,115.27081299,7
1,23,20.173904419,121
1,5,13.25,22
1,105,48.020812988,2
1,3,27.425521851,281
1,14,82.75,62
0,0,51.723388672,4
1,14,81.3125,360
0,0,28.583328247,6
0,0,138.70825195,351
0,0,111.57446289,92
0,0,2.9782600403,1
1,26,37.804321289,0
1,9,69,14
0,0,6.9130401611,0
1,26,166.52075195,52
0,0,120.65216064,7
0,0,68.3125,73
0,0,67.916625977,90
1,18,96.604125977,2
0,0,49.458312988,2
0,0,110.25,370
1,12,27.416656494,19
0,0,50.854156494,17
1,38,22.208328247,6
1,19,25.833328247,121
0,0,199.45825195,107
0,0,20.8125,0
0,0,166.0625,328
0,0,16.541656494,1
0,0,88.458312988,18
1,8,47.522705078,0
0,0,25.541656494,0
1,7,238.41662598,354
0,0,214.63037109,0
1,26,8.125,0
1,10,85.708312988,180
0,0,59.041656494,43
0,0,124.45831299,16
1,19,80.020812988,71
0,0,24.854156494,6
0,0,16.85105896,51
0,0,51.9375,1
0,0,3.444442749,136
0,0,139.29162598,49
1,14,123.375,372
1,12,42.270812988,123
0,0,65.229125977,102
1,44,311.97900391,584
0,0,24.791656494,0
0,0,17.212753296,70
0,0,3.9574451447,17
1,53,129.91662598,6
0,0,80.340393066,131
0,0,168.8125,215
0,0,112.70831299,7
1,25,111.58331299,348
0,0,133.33325195,116
0,0,110.9375,90
0,0,63.191467285,7
0,0,279.97900391,851
0,0,10.1875,0
1,10,123.33331299,50
0,0,120.14581299,58
0,0,166.9375,178
0,0,30,0
1,20,9.8541641235,130
0,0,14.5625,0
1,16,77.791625977,11
0,0,3.5777759552,0
0,0,79.0625,47
0,0,78.354125977,97
1,20,106.625,41
0,0,190.27075195,69
0,0,74.645812988,4
0,0,27,9
1,7,72.541625977,406
0,0,84.854125977,4
1,21,8.2083282471,3
1,18,85.234008789,81
1,26,113.89581299,60
0,0,219,237
0,0,5.5416641235,0
0,0,13.25,0
1,10,10.583328247,6
0,0,177.64575195,27
0,0,73.041625977,4
1,9,90.145812988,248
0,0,19.127655029,1
0,0,45.854156494,15
1,7,1.7916660309,0
1,11,119.60864258,85
0,0,1.9361696243,6
0,0,129.8125,4
1,2,71.8125,53
0,0,43.166656494,6
0,0,43.979156494,5
0,0,56.25,1
1,9,6.75,15
0,0,24.9375,69
0,0,139.45825195,169
0,0,35.25,1
0,0,182.8125,167
1,15,8.3958282471,44
0,0,53.4375,0
1,27,34.583312988,31
0,0,4.5,3
1,17,68.958312988,45
0,0,8.4375,10
0,0,19.416656494,32
1,31,6.5681800842,0
0,0,30.9375,8
0,0,7.9375,38
1,37,7.8125,30
1,23,94.125,85
0,0,71.104125977,121
0,0,46.659545898,87
1,13,10.458328247,65
1,12,5.553188324,1
0,0,18.354156494,206
0,0,33.765930176,0
1,8,46.666656494,64
1,6,42.916656494,162
0,0,46.125,167
1,23,173.9375,229
1,9,7.7916641235,15
0,0,29.125,3
1,10,36.468078613,81
0,0,44.895812988,13
1,34,62.979156494,18
0,0,8.4583282471,45
1,12,301.75,132
0,0,63.6875,3
0,0,199.66662598,311
0,0,12.131576538,0
1,10,30.6875,0
1,7,16.875,1
0,0,73.416625977,0
0,0,123.95831299,22
1,43,79.020812988,309
1,9,25.3125,0
1,5,8.2291641235,0
0,0,62.833312988,46
0,0,21.416656494,25
1,22,5.444442749,0
0,0,29.0625,1
1,45,35.5625,167
1,12,19.4375,140
0,0,5.0833320618,2
1,10,16.729156494,10
0,0,4.4782600403,0
0,0,25.104156494,0
1,13,103.375,3
1,30,121.625,0
0,0,24.25,9
1,26,9.2916641235,78
0,0,63.104156494,55
1,2,58.063812256,502
1,13,21.354156494,22
1,54,66.191467285,0
1,10,60.145812988,26
0,0,0.875,0
1,10,13.978721619,0
1,19,52.958312988,51
1,73,45.875,97
0,0,56.583312988,280
0,0,58.791656494,0
0,0,15.4375,11
1,8,13.375,22
0,0,115.875,209
0,0,65.6875,0
1,8,63.104156494,39
0,0,5.8125,0
1,22,9.9148864746,4
0,0,18.5,41
0,0,28.666656494,4
1,31,127.3125,106
0,0,3.8541660309,11
1,5,128.25,264
1,2,48.875,8
0,0,27.375,11
1,28,73.979125977,140
0,0,27.9375,9
0,0,41.458312988,6
1,7,20.6875,3
1,5,2.8571414948,0
0,0,120.04162598,54
0,0,57.936157227,153
1,18,75.75,10
0,0,104.91662598,15
1,7,7.0909080505,0
1,32,102.47912598,222
0,0,38.604156494,52
0,0,11.3125,0
1,6,26.75,115
0,0,37.104156494,1
1,12,212.60412598,125
1,16,13.395828247,145
0,0,78.770812988,42
0,0,26.70211792,2
1,7,59.645812988,0
0,0,35.933319092,10
0,0,88.375,14
0,0,32.875,9
0,0,93.38293457,83
0,0,238.39575195,16
1,45,70.666625977,144
0,0,8.5,0
1,12,3.3043460846,0
1,26,84.166625977,183
0,0,128.33325195,1
0,0,34.145812988,0
0,0,103.75,11
0,0,110.25,282
1,9,218.39123535,1192
0,0,27.395339966,5
0,0,29.5625,44
1,15,19.75,0
0,0,260.14575195,791
0,0,10.104164124,1
1,6,46.127655029,37
0,0,3.0208320618,0
0,0,1.8888883591,0
1,9,8.7954483032,453
1,37,44.291656494,0
0,0,32.333312988,0
0,0,108.0625,2
1,24,63.395812988,693
1,5,42.833312988,0
0,0,47.5,0
1,5,36.9375,1
0,0,40.446807861,24
0,0,82.270812988,161
1,23,4.6666641235,0
1,27,49.166656494,17
0,0,69.208312988,0
0,0,16.354156494,0
0,0,32.083312988,48
0,0,107.02081299,64
1,12,13.191482544,5
1,22,66.916625977,0
0,0,38.644439697,0
0,0,45.191467285,1008
0,0,26.5,0
0,0,32.458312988,4
1,11,55.916656494,65
0,0,32.395812988,109
0,0,11.895828247,0
0,0,32.729156494,298
0,0,97.541625977,149
1,46,35.659545898,0
0,0,76.916625977,152
0,0,3.9583320618,3
0,0,20.770828247,31
1,16,27.5,0
0,0,25.6875,161
1,9,56.085083008,320
1,10,50.333312988,63
0,0,35.333312988,7
1,6,55.446807861,19
1,8,50.1875,132
0,0,80.125,56
0,0,49.458312988,53
1,5,37.145812988,31
0,0,12.770828247,2
1,13,56.041656494,427
1,10,17.5625,0
0,0,40.166656494,199
1,36,12.375,74
1,48,18.375,0
0,0,11.354164124,6
1,11,99.416625977,187
0,0,81.333312988,21
0,0,13.170211792,1
0,0,16.787231445,16
1,30,80.0625,654
1,8,285.70825195,15
0,0,44.125,168
0,0,4.1111106873,0
0,0,40.5,2
0,0,99.765930176,43
0,0,20.822219849,0
0,0,81.083312988,19
1,12,92.270812988,9
0,0,149.47912598,14
0,0,65.895812988,9
1,6,114.875,3
0,0,228.72912598,697
1,16,15.955551147,0
0,0,38.208312988,33
1,22,42.804321289,275
0,0,2.6956520081,0
1,13,154.0625,34
1,15,34.854156494,21
0,0,157.22912598,33
1,48,23.666656494,71
0,0,164.5625,4
1,3,22.5,1
1,15,9.125,31
1,18,31.791656494,8
1,4,56.297851563,95
0,0,73.729125977,76
1,11,120.91662598,61
1,6,94.872314453,399
1,5,9.6666641235,0
0,0,22.181808472,0
0,0,142.1875,214
0,0,43.979156494,37
0,0,64.0625,93
0,0,29.604156494,0
0,0,27.291656494,22
1,44,52.255310059,22
1,47,21.854156494,510
0,0,135.97912598,1
0,0,71.354125977,1
1,2,75.4375,1
1,9,0.574467659,0
1,9,26.229156494,43
0,0,70.729125977,2
1,8,97.82220459,4
1,58,50.979156494,133
1,12,3.21276474,0
0,0,42.4375,180
1,44,75.270812988,271
1,17,117.9375,302
0,0,55.291656494,3
1,4,44.041656494,87
1,30,134.35412598,200
0,0,29.531906128,2
0,0,23.404251099,0
0,0,21.625,22
1,4,79.479125977,984
1,27,33.770812988,418
0,0,68.553161621,35
1,24,58.208312988,13
1,8,87.854125977,107
0,0,12.729164124,0
0,0,17.822219849,65
0,0,24.166656494,92
1,10,54,113
1,2,33.021270752,0
0,0,181.4375,405
0,0,13.795448303,0
1,12,1.0681810379,0
0,0,132.08325195,211
0,0,118.39581299,30
0,0,36.75,0
0,0,56.020812988,0
0,0,33.9375,159
0,0,41.3125,12
0,0,9.1276550293,26
0,0,44.645812988,19
0,0,112,2
0,0,92.914855957,1123
1,8,114.02081299,88
1,3,3.5,0
0,0,111.3125,17
0,0,73.291625977,4
1,14,88.708312988,394
0,0,5.7872314453,16
0,0,103.75,53
0,0,40.4375,0
0,0,11.854164124,14
0,0,103.625,0
1,43,239.29162598,278
1,20,75.063781738,0
1,28,23.085098267,28
0,0,68.083312988,109
1,48,114.0625,74
1,18,54.723388672,17
0,0,92.291625977,160
0,0,5.9333305359,84
0,0,4.9166641235,2
0,0,118.41662598,223
1,23,78.744628906,52
0,0,107.70831299,584
1,2,54.375,4
0,0,478.22900391,0
0,0,124.625,13
1,10,23.127655029,48
0,0,21.708328247,0
1,4,50.520812988,0
0,0,70.895812988,34
1,45,39.729156494,0
1,49,29.916656494,22
1,11,224.35412598,1
0,0,13.208328247,0
1,13,33.25,202
0,0,34.083312988,59
1,24,105.40423584,200
0,0,6.6041641235,9
1,15,48.416656494,106
1,19,131.97912598,9
0,0,52.625,245
1,20,14.85105896,50
0,0,20.510635376,19
1,13,73.5625,84
0,0,13.416664124,0
1,24,90.479125977,6
1,16,155.57141113,0
0,0,69.145812988,500
1,25,101.10412598,5
1,30,21.270828247,52
0,0,58.770812988,58
0,0,90,167
0,0,8.2291641235,0
0,0,69.083312988,54
0,0,57.166656494,4
1,6,131.14575195,450
1,17,0.2727272511,0
0,0,23.5625,27
0,0,2.6538448334,0
0,0,42.25,3
0,0,24.04347229,10
1,24,48.520812988,1
1,4,34.666656494,48
1,18,1.5454540253,0
1,10,24.199996948,22
0,0,22.729156494,46
0,0,87.291625977,1
1,25,31.333328247,0
1,17,45.630432129,2
1,15,57.333312988,190
1,9,56.8125,0
0,0,53.479156494,0
1,16,80.333312988,18
1,7,22.020828247,52
1,13,95.829772949,35
0,0,8.3541641235,3
0,0,73.6875,148
0,0,29.630432129,43
0,0,2.1666660309,2
0,0,33.791656494,15
1,23,137.60412598,27
0,0,79.291625977,247
1,14,144.54162598,399
1,32,170.1875,113
1,14,19.020828247,0
0,0,164.16662598,867
1,14,258.63818359,675
0,0,64.729125977,14
0,0,34.625,137
1,2,108.6875,144
1,16,5.4888877869,53
1,10,32.604156494,55
0,0,28.625,219
0,0,48.957427979,7
0,0,63.875,130
1,20,30.583328247,0
0,0,20.229156494,8
1,14,31.520828247,140
0,0,6.3333320618,7
1,4,106.91662598,220
0,0,8.2340393066,0
0,0,41.595733643,179
1,14,56.208312988,5
1,17,105.10412598,30
0,0,50.5,9
0,0,9.0499954224,10
0,0,28.958328247,62
1,25,19.787231445,1
0,0,29.0625,2
1,4,372.95825195,95
1,20,31.145828247,4
1,6,110,3
0,0,13.583328247,3
1,11,1.4042549133,11
0,0,56.9375,87
1,43,83.791625977,0
1,19,78.291625977,750
0,0,127.27081299,182
1,7,82.375,12
1,6,24.208328247,0
0,0,0.547618866,1
0,0,71.3125,77
1,45,69.829772949,4
1,7,44.976715088,44
0,0,62.291656494,0
1,29,9.6666641235,11
1,11,36.354156494,209
1,16,246.375,120
1,7,67.5,121
0,0,93.041625977,4
0,0,72.708312988,0
0,0,1,6
1,25,42.864837646,0
1,24,67.125,591
1,8,68.895812988,88
0,0,28.520828247,6
0,0,7.5416641235,0
0,0,150.76586914,461
0,0,39.645812988,0
0,0,26.4375,3
1,34,109.97912598,243
0,0,8.444442749,0
1,19,2.2916660309,3
0,0,62.229156494,113
1,3,22.531906128,169
1,15,88.645812988,249
0,0,0.4358973503,0
1,5,25.708328247,76
0,0,47.583312988,19
0,0,48.382965088,0
0,0,18.104156494,1
0,0,63.6875,10
1,13,9.1666641235,40
0,0,19.808502197,158
0,0,146.72912598,64
0,0,22.808502197,0
0,0,130.33325195,110
0,0,110.27081299,217
0,0,11.520828247,1
1,21,7.3555526733,1
0,0,35.854156494,1
1,65,59,0
1,39,56.595733643,2
1,34,2.625,1
0,0,28.234039307,9
1,24,35.75,83
1,30,118.97912598,127
0,0,2.6170196533,1
1,24,19.041656494,6
0,0,1.0833330154,1
1,21,27.645828247,0
1,11,105.10412598,677
1,8,163,312
0,0,34.041656494,22
0,0,64.833312988,4
0,0,27.166656494,7
0,0,68.020812988,0
1,17,34.75,56
0,0,2.4375,0
1,32,121.75,229
0,0,131.22912598,1
1,4,61.8125,43
0,0,36.229156494,152
1,32,57.104156494,3
0,0,22.729156494,7
0,0,109.23907471,20
0,0,8.5416641235,21
0,0,34.191467285,0
1,11,34.166656494,303
1,16,86.9375,94
0,0,138.41662598,376
0,0,4.25,5
0,0,110.68884277,5
0,0,67.4375,0
0,0,101.83331299,141
0,0,150.125,334
1,15,96.770812988,2
1,17,214.4375,40
1,12,101.23400879,20
1,26,24.479156494,1
1,17,79.553161621,0
0,0,5.7021255493,0
0,0,185.875,33
1,46,164.3190918,11
0,0,35.0625,25
0,0,6.4791641235,0
0,0,171.08325195,52
0,0,58.458312988,2
1,12,294.375,168
0,0,18.083328247,14
0,0,4.7083320618,4
0,0,24.916656494,0
0,0,22.1875,7
0,0,32.0625,25
0,0,21.541656494,114
1,5,85.145812988,115
0,0,16.166656494,20
0,0,56.75,4
0,0,64.354125977,28
0,0,37.212738037,7
0,0,35.791656494,0
0,0,27.456512451,57
0,0,95.479125977,56
0,0,204.5625,160
0,0,149.35412598,117
1,13,39.0625,0
1,9,46.645812988,1
0,0,97.21270752,529
0,0,43.416656494,178
0,0,107.64581299,112
0,0,61.479156494,203
0,0,43.291656494,2
0,0,74.38293457,14
1,35,37.083312988,16
0,0,56.854156494,8188
0,0,333.27075195,23
1,14,4.8043441772,0
1,17,26.979156494,204
1,6,62.1875,103
0,0,16.25,0
0,0,84.625,201
0,0,46.893615723,200
1,3,144.625,347
0,0,6.1458320618,6
1,8,34.297851563,0
0,0,174.64575195,0
0,0,39.479156494,0
0,0,10.086952209,0
0,0,84.458312988,6
0,0,77,0
0,0,45.333312988,152
1,37,74.155517578,0
0,0,87.255310059,53
1,13,47.541656494,0
1,20,152.04248047,116
0,0,21.229156494,10
0,0,6.1041641235,0
1,9,21.8125,3
0,0,22.520828247,27
0,0,89.708312988,2
1,20,121.39581299,301
0,0,58.25,3
1,46,121.64581299,255
0,0,21,0
0,0,32.104156494,0
0,0,26.0625,10
0,0,11.270828247,96
0,0,88.791625977,0
1,10,6.6190452576,52
0,0,1.8421049118,54
1,2,20.229156494,2
1,19,52.041656494,100
0,0,40.145812988,0
1,10,18.020828247,3
0,0,101.1875,75
1,11,152.3125,525
0,0,34,29
1,29,79.8125,53
1,14,125.95831299,1031
0,0,21.395828247,8
0,0,109.39581299,61
0,0,27.319137573,37
1,8,27.391296387,0
0,0,10.787231445,0
1,15,53.234039307,120
0,0,39.625,36
1,13,4.125,44
0,0,84.895812988,78
0,0,92,138
0,0,37.82220459,192
1,16,11.416664124,3
0,0,23.083328247,90
0,0,165.25,3
0,0,23.479156494,1
0,0,291.1875,44
1,36,66.25,4
0,0,27.958328247,0
0,0,2.7777767181,0
0,0,321.875,432
1,17,22.777770996,0
0,0,37.25,2
0,0,22.0625,22
1,40,43.208312988,63
0,0,16.333328247,35
0,0,25.488876343,0
1,30,18.916656494,1
0,0,24.916656494,46
1,28,60.170196533,486
1,35,24.479156494,8
0,0,36.291656494,0
1,38,3.042552948,0
0,0,13.729164124,25
0,0,11.936164856,3
0,0,169.625,554
0,0,36.8125,42
0,0,66.479125977,170
0,0,35.391296387,0
0,0,73.0625,1
0,0,130.5,215
0,0,105.51062012,76
0,0,8.4615325928,0
1,17,10.520828247,0
1,14,50.020812988,59
1,6,60.604156494,2
0,0,84.5625,3
0,0,322.52075195,296
1,23,35.347808838,340
0,0,44.854156494,435
0,0,6.7291641235,89
0,0,195.29162598,639
1,9,9.0208282471,55
0,0,11.599998474,1
1,3,22.791656494,31
1,26,17.895828247,97
1,21,25.978713989,168
0,0,32.979156494,5
0,0,0.6041665077,0
0,0,6.1875,0
1,15,48,0
0,0,22.729156494,4
0,0,44.791656494,16
0,0,39.021728516,27
0,0,40.1875,2
1,4,33.270812988,73
1,56,25.276580811,0
1,14,86.1875,200
1,47,36.770812988,12
0,0,80.229125977,2
0,0,109.39581299,33
1,7,3,0
1,6,9.4680786133,0
0,0,26.680847168,2
0,0,6.8541641235,11
1,24,183.47912598,43
1,15,45.083312988,3
0,0,4.875,2
1,9,35.042541504,464
0,0,30.479156494,0
1,24,21.666656494,6
1,21,44.361694336,1
0,0,64.333312988,1
0,0,9.6041641235,2
0,0,73.125,61
1,8,21.510635376,1
1,5,119.375,64
1,45,53.520812988,8
1,23,44.5,2
0,0,3.8666648865,0
1,8,15.291664124,0
0,0,68.708312988,27
1,44,64.25,800
1,5,7.8043441772,53
0,0,130.4375,3
0,0,3.063829422,0
0,0,11.957443237,2
0,0,3.0217380524,0
0,0,104.89581299,123
0,0,0.9791665077,0
0,0,110.89581299,82
0,0,16.645828247,27
1,21,23.041656494,37
0,0,11.541664124,0
0,0,60.229156494,100
0,0,4.7872314453,0
0,0,56.145812988,71
0,0,105.64581299,72
0,0,37.89654541,0
0,0,5.3191452026,166
0,0,24.729156494,36
0,0,156.9375,237
0,0,37.777770996,0
0,0,74.125,114
1,11,49.159088135,70
0,0,58.875,8
1,14,19.354156494,50
1,10,80.744628906,4
0,0,19.833328247,0
0,0,29.416656494,48
0,0,98.791625977,158
0,0,4.9791641235,0
0,0,15.739128113,0
0,0,77.791625977,2
0,0,22.212753296,0
0,0,71.166625977,219
1,5,127.44677734,102
0,0,125.02081299,0
1,47,116.375,45
1,39,66.6875,168
0,0,7.7446784973,2
1,42,78.375,106
0,0,23.361694336,0
1,9,112.04162598,149
1,17,48.25,1
1,8,122.59570313,69
1,4,50,2
0,0,62.826080322,2
0,0,32.531890869,1
0,0,41.625,387
0,0,14.854164124,2
1,23,67.9375,0
0,0,67.477233887,0
0,0,7.125,75
1,8,13.604164124,2
0,0,20.5625,79
1,9,39.75,101
1,15,8.340423584,1
0,0,74.770812988,0
0,0,35.395812988,292
0,0,108.5625,7
0,0,127.625,354
0,0,122.0625,129
0,0,63.645812988,0
0,0,41.520812988,140
1,4,6.7083320618,1
0,0,6.5434761047,0
1,10,7.7826080322,0
0,0,69.416625977,27
0,0,26.957443237,6
1,4,12.355552673,0
0,0,39.6875,0
1,26,70.645812988,24
0,0,188.71728516,5
0,0,71.695617676,0
1,19,41.9375,46
0,0,73.041625977,38
0,0,54.40423584,220
0,0,59.787231445,384
1,4,63.625,22
0,0,32.104156494,17
1,23,7.7021255493,0
1,6,10.5625,27
0,0,32.458312988,10
0,0,56.625,8
0,0,12.333328247,116
1,18,18.166656494,41
0,0,54.125,120
0,0,34.5,40
1,22,27.041656494,5
1,50,21.208328247,117
1,27,63.744659424,717
0,0,25.645828247,5
0,0,21.622207642,7
0,0,61.208312988,6
0,0,98.787231445,3
0,0,49,164
0,0,0.2727272511,0
1,24,21.652160645,0
0,0,17.729156494,0
0,0,48.5,6
0,0,38.479156494,11
0,0,19.458328247,0
0,0,2.625,0
0,0,22.914886475,15
0,0,32.270812988,6
0,0,55.625,2
0,0,3.9565200806,0
0,0,23.604156494,6
0,0,5.7560958862,0
0,0,139.52075195,218
1,3,197.14575195,404
0,0,0.4878046513,163
1,11,13.468078613,0
1,16,10.520828247,1
0,0,33.4375,173
0,0,4.25,0
0,0,28.958328247,3
1,10,54.854156494,25
1,10,24.680847168,46
0,0,7.6875,6
1,16,127.60412598,2
1,17,57.08694458,9
1,20,49.260864258,20
0,0,22.916656494,4
1,14,20.291656494,0
0,0,8.75,2
1,7,18.208328247,92
1,50,50.75,2
0,0,109.39581299,168
0,0,3.0294113159,0
1,11,30.913040161,11
0,0,107.95831299,144
0,0,16.791656494,10
0,0,107.1875,220
1,20,60.1875,2
1,30,130.5625,178
1,15,1.0789470673,0
1,13,99.166625977,22
0,0,85.916625977,42
0,0,58.729156494,147
0,0,29.288879395,11
1,25,32,0
1,17,61.854156494,0
0,0,0.347826004,2
1,14,23.152160645,130
0,0,83.791625977,47
0,0,76,2
0,0,33.104156494,72
0,0,3.2121200562,0
0,0,2.75,0
1,5,81.375,54
0,0,35.787231445,1
1,21,12.104164124,211
1,53,77.3125,144
0,0,69.125,0
1,11,85.333312988,2
0,0,18.666656494,2
0,0,9.3125,0
0,0,16.604156494,23
0,0,26.866653442,70
0,0,11.645828247,3
1,5,78.733276367,218
0,0,91.729125977,51
1,9,18.958328247,0
1,51,70.8125,69
1,5,28.0625,0
1,17,20.630432129,0
1,12,24.208328247,18
0,0,51.375,1
1,13,59.583312988,108
0,0,57.25,38
1,24,3.0416660309,0
0,0,25.208328247,2
0,0,1.8125,0
1,7,1.347826004,0
0,0,42.1875,72
1,44,12.361701965,5
0,0,187.75,15
0,0,18.85105896,75
0,0,352.02075195,15
0,0,16.729156494,57
1,7,65.020812988,51
1,28,30.521728516,0
1,60,31.020828247,114
0,0,104.79162598,89
1,11,7.9583320618,2
1,7,60.958312988,131
1,10,274.35400391,1971
1,47,46.020812988,251
0,0,0.7045450211,0
1,42,16.787231445,3
1,10,75.770812988,12
0,0,34.70211792,11
1,2,37.6875,0
1,44,63.021270752,57
0,0,288.79150391,100
0,0,5.1914863586,7
0,0,160.33325195,246
0,0,23.545440674,0
0,0,4.0208320618,0
1,11,166.97912598,0
1,36,49.979156494,159
0,0,11.536582947,0
0,0,53.041656494,0
0,0,25.148925781,212
0,0,1.9574460983,2
1,13,12.599998474,0
1,4,28.791656494,20
1,3,36.5,320
1,17,21.875,152
1,13,27.617019653,9
1,19,0.5,0
1,16,22.5,130
1,10,19.770828247,126
1,2,5.7291641235,3
1,10,137.79992676,0
1,19,25.425521851,1
1,6,171.68078613,0
0,0,51.170196533,0
1,40,54.291656494,8
1,23,50.958312988,27
1,14,27.9375,70
1,7,2.042552948,0
1,12,24.5625,36
0,0,194.4375,0
1,12,3.8958320618,2
0,0,27.212753296,0
0,0,10.5625,56
0,0,61.854156494,301
1,10,85.354125977,0
0,0,203.64575195,0
1,16,316.60400391,78
1,5,31.708328247,37
1,7,107.3190918,294
0,0,63.083312988,0
0,0,0.8717947006,1
1,6,168.29162598,0
1,9,161.72912598,1024
0,0,41.291656494,104
0,0,5.0833320618,2
1,19,22.229156494,111
1,46,99.583312988,35
1,10,33.659545898,0
0,0,14.378372192,0
1,25,19.3125,0
0,0,45.229156494,0
1,26,84.791625977,64
1,4,58.833312988,421
1,41,29.065216064,0
1,5,0.5555553436,1
1,20,4.255317688,23
1,10,10.4375,2
1,6,15.260864258,3
1,3,2.0909080505,0
1,9,156.85412598,5
0,0,72.770812988,181
1,13,22.770828247,0
1,18,1,103
0,0,54.125,1
1,12,6.521736145,91
0,0,8.625,156
0,0,6.4166641235,2
0,0,42.680847168,16
0,0,9.595741272,0
0,0,109.41662598,33
1,8,16.729156494,0
1,8,48.375,241
1,82,17.625,17
0,0,6.63829422,0
0,0,20.5625,0
0,0,162,0
0,0,8.888885498,0
1,8,4.7027015686,42
0,0,37.666656494,0
0,0,27.666656494,83
0,0,10.541664124,9
1,13,36,6
0,0,28.854156494,4
0,0,60.333312988,99
1,10,64.5625,89
1,27,37.1875,0
0,0,21.857131958,5
1,28,101.875,54
0,0,42.5625,17
1,3,1.8260860443,0
1,10,70.727233887,0
1,7,19.255310059,1
1,8,26.229156494,3
1,11,76.270812988,163
1,43,52.8125,309
1,2,3.4318180084,1
1,17,53.833312988,0
0,0,2.4782600403,2
0,0,76.895812988,40
0,0,4.4666633606,0
0,0,222.72912598,335
0,0,196.5625,802
1,9,46.083312988,126
1,46,1.9361696243,0
1,17,17.583328247,11
0,0,85.020812988,17
0,0,31.020828247,1
0,0,51.311096191,0
1,8,15.791664124,0
0,0,87.1875,225
1,8,24.979156494,19
0,0,23.416656494,3
0,0,3.4666652679,0
1,12,29.520828247,298
1,5,22.25,86
1,7,51.229156494,517
0,0,53.541656494,11
0,0,47.1875,5
1,6,23.404251099,20
0,0,26.958328247,34
0,0,1.6222219467,3
1,23,1.5,0
0,0,43.395812988,96
0,0,5.7777748108,0
1,30,5.8695640564,0
1,7,14.770828247,16
1,24,14.833328247,0
1,19,13.148933411,0
1,25,28.333328247,66
1,4,23.270828247,1
1,11,67.1875,200
0,0,145.77075195,386
0,0,54.0625,0
1,27,11.228569031,65
1,24,28.979156494,14
0,0,48.760864258,2
1,10,31.125,7
1,20,28.4375,7
0,0,52.395812988,1
0,0,28.291656494,4
1,26,20,0
0,0,36.916656494,194
1,8,21.636352539,42
1,15,245.52075195,182
1,22,20.066665649,0
1,33,41.347808838,4
1,7,0.7142853737,0
1,6,18.6875,1
1,12,1.5416660309,0
1,10,7.9791641235,80
0,0,2.25,0
0,0,7.6458320618,62
1,12,85.854125977,62
0,0,33.0625,2
0,0,30,227
1,22,25.958328247,3
1,23,35.166656494,0
0,0,19.041656494,7
1,8,23.872329712,4
1,47,42.651153564,0
1,12,77.270812988,39
0,0,57.604156494,1032
1,17,40.020812988,7
1,34,5.9555549622,2
0,0,26.166656494,100
1,20,35.395812988,111
1,88,86.702087402,162
0,0,28.744171143,0
1,23,2.5744667053,2
1,6,64.446777344,1
0,0,17.583328247,107
0,0,11.787231445,0
1,13,67,16
0,0,14.541664124,2
1,9,18.020828247,0
1,13,4.21875,0
0,0,35.520812988,7
0,0,14.326080322,0
1,17,10.27658844,5
0,0,43.744171143,9
1,9,2.8913040161,0
0,0,37.25,0
1,133,17.9375,255
1,7,8.7708282471,0
0,0,67.020812988,26
1,15,4.1458320618,1
1,21,41.208312988,82
1,3,71.756713867,59
1,2,7.3541641235,0
1,12,15.479164124,6
0,0,3.6111106873,0
0,0,35.125,60
0,0,222.57446289,7
0,0,92.355529785,5
1,4,122.41021729,0
0,0,18.6875,6
1,11,29.104156494,3
1,7,26.711105347,21
0,0,39.5625,156
1,49,9.4468078613,0
1,4,64.40423584,0
1,12,2.1458320618,1
1,14,9.6382904053,0
1,16,30.5,1
1,18,22.979156494,36
