enrolldt,price,downpmt,monthdue,pmttype,use,age,gender,default
19970910,865.63,50,5.89,5,1,29,1,0
19970924,940.53,100,5.89,1,0,58,2,0
19970924,523.23,523.23,8,1,0,32,2,0
19970930,523.23,523.23,8,1,6,3,2,0
19971107,480.43,75,4,5,0,35,2,0
19971207,523.23,50,4,1,6,47,1,0
19971128,523.23,100,4,5,0,4,2,0
19971128,1233.71,75,17,1,1,4,2,0
19971212,1154.53,150,4,5,0,23,2,0
19971015,1407,100,17,3,1,21,1,0
19971027,1158,1158,6,1,1,27,1,0
19971120,449,19,5.5,1,1,66,2,0
19971120,909,100,5.5,4,1,29,2,0
19971205,1876,325,6,5,6,53,1,0
19980103,909,100,9,5,0,28,2,0
19980104,909,100,9,4,2,43,2,0
19980106,1158,125,14,5,0,18,2,0
19980114,1627,1627,6,1,1,2,1,0
19980114,1179,50,8,1,1,28,1,0
19980121,909,100,8,5,0,41,2,0
19980125,779,100,8,5,5,3,2,0
19980129,909,100,9,4,2,24,1,0
19980131,909,100,9,5,0,26,1,0
19980203,1174,75,14,5,0,29,1,0
19971021,998.97,100,4.5,4,1,19,2,0
19971024,659.24,50,21,3,0,25,2,0
19971110,499.49,75,24,5,6,34,1,0
19971114,906.3,150,9,5,0,32,2,0
19971118,398.31,398.31,9,1,1,0,2,0
19971211,945.72,100,14,1,0,25,1,0
19971212,680.54,75,9,4,0,22,2,0
19971213,817.92,100,21,4,1,25,2,0
19971217,552.74,19,21,5,2,30,2,0
19971215,680.54,150,9,4,1,53,2,0
19971221,398.31,50,9,5,1,0,2,0
19971230,355.71,355.71,15,1,0,27,2,0
19980119,760.41,75,9,5,2,41,1,0
19980131,632.61,150,16,3,1,48,2,0
19980226,781.71,781.71,14,1,5,47,1,0
19980303,940.4,250,12,5,8,30,1,0
19971109,380.81,50,19,3,0,28,2,0
19971114,723.43,100,21,3,1,46,1,0
19971227,258,258,14,1,5,40,1,0
19980121,153.77,153.77,111,1,6,4,1,0
19980313,670.8,150,12,4,5,36,2,0
19980327,231.17,231.17,15.4,1,0,0,1,0
19980331,670.8,150,6,4,1,30,2,0
19980404,517.03,250,7,5,6,30,1,0
19980405,517.03,100,7,4,0,28,2,0
19980408,517.03,517.03,7,1,6,39,2,0
19980414,670.8,150,12,5,6,39,2,0
19980502,517.03,100,7,5,6,34,1,0
19980523,517.03,100,7,5,5,42,1,0
19980606,517.03,150,7,5,7,61,1,0
19971024,1818,1818,6,1,0,3,1,0
19971104,909,100,9,5,0,22,2,0
19971113,1129,150,5.5,4,0,28,1,0
19971124,504,504,5.5,1,1,31,1,0
19971201,1179,50,6,4,1,29,1,0
19971220,504,100,5.5,1,1,21,1,0
19971229,709,100,5.5,4,6,74,1,0
19980126,1378,275,8,5,6,45,1,0
19980128,599,20,8,1,1,23,1,0
19980131,934,75,12,4,1,22,1,0
19980131,1378,300,6,4,6,2,1,0
19980202,929,100,12,5,0,28,2,0
19980211,514,514,8.5,1,0,18,2,0
19980213,1498,30,8.5,5,0,33,2,0
19980224,929,929,9,1,8,26,1,0
19980304,1427,1427,9,1,0,52,1,0
19980304,929,100,17,4,5,26,2,0
19980324,979,50,8.5,4,1,25,1,0
19970802,998,150,4,1,1,25,2,0
19970805,899,250,4,5,0,34,1,0
19970813,1397,225,4,1,0,0,2,0
19970820,449,19,26,1,7,55,2,0
19970821,1173,75,11,1,0,0,2,0
19970823,749,150,14,1,4,32,1,0
19970915,899,150,2.75,1,0,22,2,0
19970915,859,32,2.75,1,0,24,1,0
19970923,1148,400,2.75,4,1,28,2,0
19970922,686.99,5,2.75,1,0,20,2,0
19970815,899,899,6,1,0,49,2,0
19970821,699,50,17,1,6,40,2,0
19970821,609,609,11,1,1,50,1,0
19970822,923,75,12,4,1,35,2,0
19970825,749,25,4,4,3,38,1,0
19970905,899,100,2.75,4,0,24,2,0
19970906,899,150,2.75,5,6,25,2,0
19970908,1148,175,2.75,3,0,31,2,0
19970910,859,5,5.5,3,3,21,2,0
19971001,1048,175,5.5,5,1,0,1,0
19971009,799,799,6,1,1,0,1,0
19971011,1148,150,9,4,0,37,2,0
19971022,799,150,9,5,3,30,2,0
19971021,498.5,0,0,1,1,0,2,0
19970814,1347,75,4,4,3,30,2,0
19970825,899,899,6,1,5,29,1,0
19970904,949,50,2.75,4,1,31,2,0
19970908,999,43,2.75,1,0,33,1,0
19970914,599,25,4,1,2,28,1,0
19970917,599,5,4,1,1,30,2,0
19970924,2044,175,11,5,0,0,2,0
19970926,809,50,2.75,4,6,33,2,0
19970928,899,150,2.75,1,0,20,1,0
19970930,599,1,4,1,0,0,1,0
19970930,999,5,5.5,1,0,26,1,0
19971005,899,250,5.5,4,8,59,1,0
19971009,449,449,8,1,7,25,1,0
19971026,899,100,5.5,5,3,59,1,0
19971027,1397,1397,6,1,0,26,2,0
19971103,449,19,4,4,0,20,2,0
19970826,749,749,6,1,0,48,1,0
19970829,898,898,3,1,6,45,1,0
19970910,1198,50,2.75,4,5,21,1,0
19970915,1297,1297,4.5,1,1,25,2,0
19971021,799,100,9,4,1,29,1,0
19971104,949,50,12,4,1,30,1,0
19971106,649,100,4,4,5,22,1,0
19971107,649,649,6,1,0,27,1,0
19970915,879,879,6,1,6,42,2,0
19970921,1328,1328,6,1,1,34,1,0
19970930,1377,150,5.5,4,0,36,2,0
19971009,1129,50,5.5,1,1,22,1,0
19971012,1129,50,5.5,3,0,30,1,0
19971104,1129,100,6,5,0,28,1,0
19971122,1129,20,4,5,1,39,1,0
19971210,1129,150,4,4,4,30,1,0
19971215,1029,1029,6,1,0,54,2,0
19971218,489,100,4,5,1,47,2,0
19971221,439,20,4,3,3,47,1,0
19971224,1278,70,4,4,0,37,1,0
19980227,429,215,5.5,1,6,42,2,0
19980106,1677,349,6,5,0,40,1,0
19980110,1179,250,5.5,5,6,56,1,0
19980112,1338,250,5.5,5,0,50,1,0
19980116,1428,60,5.5,4,4,24,2,0
19970920,634.94,1,4.25,5,0,41,1,0
19971021,454.74,454.74,8,1,3,40,2,0
19971109,1036.69,1036.69,6,1,1,0,2,0
19971127,1195.68,175,6,4,0,0,1,0
19971129,1195.68,100,6,1,1,37,1,0
19971206,751.54,50,4.25,4,4,28,1,0
19971211,1089.68,250,4.25,4,6,39,1,0
19971231,698.54,100,4.25,4,7,37,1,0
19980104,931.74,100,6,4,1,34,1,0
19971009,899,100,5.5,5,0,22,1,0
19971114,1098,50,4,4,0,56,1,0
19971116,449,449,4,5,0,26,2,0
19971130,599,24,4,1,1,28,2,0
19971207,809,50,4,4,1,18,1,0
19971208,1198,50,4,3,3,30,1,0
19971228,999,20,4,4,4,25,2,0
19980111,859,0,5.5,5,6,24,1,0
19980123,859,5,5.5,4,0,19,1,0
19980128,1148,100,12,4,1,26,2,0
19980206,999,250,6,4,1,19,1,0
19980226,1497,300,10,4,1,17,2,0
19980227,499,499,10,1,6,23,2,0
19980228,1497,125,10,5,0,46,2,0
19980304,879,50,6,4,8,35,1,0
19971026,599,26,26,1,5,41,2,0
19971230,1303,75,5.5,3,0,36,2,0
19971230,1303,75,5.5,3,0,34,1,0
19980106,909,100,9,4,1,24,2,0
19980114,1208,50,8,5,0,51,2,0
19980118,1158,125,8,1,1,28,2,0
19980130,1229,5,8,4,0,24,2,0
19980209,514,5,8.5,5,0,28,1,0
19970820,1035.84,100,14,5,0,66,2,0
19970822,508.56,260,8,1,0,4,2,0
19970906,1640.08,820.04,6,1,1,18,1,0
19970914,914.16,100,5.5,5,1,75,1,0
19971002,914.16,914.16,8,1,0,34,1,0
19971004,508.56,508.56,8,1,7,18,1,0
19971021,1226.16,50,6,5,7,24,1,0
19971031,1277.12,225,14,5,1,3,1,0
19971028,1485.12,250,6,5,0,26,1,0
19971028,1485.12,250,6,5,0,21,2,0
19971102,508.56,508.56,6,1,1,28,2,0
19971103,508.56,254.28,9,4,0,36,2,0
19970819,758.16,100,9,5,4,35,1,0
19970821,966.16,100,6,5,1,25,1,0
19970821,633.36,633.36,11,1,0,66,2,0
19970822,966.16,100,6,5,1,4,2,0
19970824,1484.08,1484.08,7,1,6,43,1,0
19970827,1484.08,1484.08,6,1,3,3,1,0
19970902,1225.12,250,3,5,1,23,1,0
19970906,1381.12,275,5.5,5,0,42,2,0
19970917,1381.12,1381.12,6,5,1,36,1,0
19971015,508.56,508.56,8,1,1,38,2,0
19971021,1018.16,150,14,1,6,42,1,0
19971103,1174.16,100,6,4,3,41,2,0
19971014,1079,100,10,4,1,27,1,0
19971212,1238,150,11.25,5,0,29,1,0
19971218,449,100,4,1,6,35,2,0
19971227,1328,1328,10,1,4,0,2,0
19980116,1348,125,10,5,8,53,2,0
19980223,2007,35,8.5,4,0,30,1,0
19980301,1627,150,9.5,4,0,19,1,0
19980302,1129,100,9.5,5,0,23,2,0
19980324,379,19,6,4,7,25,2,0
19980328,699,30,29,1,5,35,1,0
19980328,999,19,4.25,3,0,25,1,0
19971009,879,100,5.5,5,0,28,2,0
19971014,879,100,5.5,1,1,34,1,0
19971103,879,150,9,5,6,49,2,0
19971119,599,24,4,1,1,35,2,0
19971121,1676,125,4,5,1,19,2,0
19971230,978,200,4,4,5,18,2,0
19980111,1128,100,5.5,5,6,39,1,0
19980131,599,50,5.5,4,3,28,2,0
19980220,1422,75,6,4,2,19,2,0
19980208,899,100,6,5,6,39,1,0
19970930,978,100,4,1,0,3,2,0
19970915,929,50,5.5,4,7,30,2,0
19970917,859,1,5.5,1,0,20,1,0
19971014,879,879,5.5,1,0,54,1,0
19971017,929,50,12,5,6,23,2,0
19971019,1153,75,17,1,3,36,2,0
19971111,1079,100,6,4,1,25,2,0
19971129,1128,200,14,3,0,35,2,0
19971219,449,449,4,5,3,55,2,0
19970822,483.8,25,4,4,6,33,2,0
19970829,1001,100,5.5,3,1,25,2,0
19970913,947.13,250,5.5,5,1,25,2,0
19970918,1111.97,1111.97,6,1,0,29,1,0
19970922,526.9,263.45,8,4,0,18,2,0
19970927,1111.99,1111.99,6,1,8,50,1,0
19971006,645.43,50,5.5,1,2,22,2,0
19971008,925.58,5,5.5,3,0,48,2,0
19971012,1699.22,300,5.5,4,4,17,2,0
19971020,947.13,947.13,6,1,0,33,2,0
19971030,1162.63,1162.63,6,1,3,21,2,0
19971030,1001,50,5.5,1,1,22,2,0
19971108,1001,1001,6,1,6,28,2,0
19971109,785.5,125,4,5,0,21,1,0
19971125,947.13,100,4,4,0,31,2,0
19970907,429,214.5,10,1,8,18,1,0
19971203,929,50,4,4,4,28,1,0
19971207,489,489,7,1,0,61,1,0
19971211,1128,100,4,3,0,43,2,0
19971211,449,38,4,5,0,27,1,0
19971228,489,100,4,5,3,30,1,0
19971229,949.99,125,4,4,0,24,2,0
19970813,737.36,25,4,4,0,28,1,0
19970813,643.75,643.75,6,1,0,37,2,0
19970815,466.96,25,4,1,3,30,1,0
19970815,966.16,250,6,5,3,24,2,0
19970820,784.16,75,12,5,5,31,1,0
19970821,466.96,19,4,1,1,21,2,0
19970825,1225.12,200,11,1,0,31,1,0
19970826,758.16,150,9,5,6,42,1,0
19970912,789.36,300,5.5,3,5,31,1,0
19970915,1018.16,100,11,3,0,29,2,0
19970919,622.96,1,4,4,0,36,2,0
19970923,560.55,25,4,4,6,28,2,0
19971010,1122.16,100,5.5,1,4,31,1,0
19970828,929,100,9,1,4,28,1,0
19970829,1178,175,9,1,3,0,1,0
19970831,1958,100,9,4,0,32,2,0
19970831,1958,100,9,4,0,0,2,0
19970908,829,150,8.5,5,1,31,1,0
19971008,1328,175,10,5,4,0,1,0
19971018,249,249,13.2,1,1,29,2,0
19971020,1129,50,10,1,0,23,1,0
19971027,1119,60,10,1,0,22,2,0
19971107,898,250,7.5,1,1,23,2,0
19971117,449,25,4,1,1,42,2,0
19971016,840.29,50,7,1,5,21,1,0
19971207,787.04,20,12,1,0,22,2,0
19980114,265.19,265.19,12,1,5,0,2,0
19970906,699,29,5.5,3,0,26,2,0
19970909,699,1,5.5,4,6,43,2,0
19970916,979,2,5.5,4,0,31,2,0
19971203,1228,900,4,5,0,56,2,0
19971203,659,329.5,4,5,0,36,1,0
19971216,779,100,9,4,0,28,2,0
19971227,1153,75,4,4,0,37,2,0
19980119,879,150,5.5,4,0,44,1,0
19970824,929,100,6,5,0,40,1,0
19970828,729,100,9,5,0,25,1,0
19970903,1128,1128,6,1,4,29,1,0
19971004,929,50,2.75,3,5,21,2,0
19971011,439,50,2.75,3,1,41,1,0
19971016,1153,75,6,4,0,38,2,0
19971018,879,100,4.5,5,3,61,1,0
19971020,489,489,4.5,1,1,27,2,0
19971020,1153,75,6,1,0,28,2,0
19971030,879,879,2.75,4,0,24,2,0
19971102,1079,150,11,1,1,35,1,0
19970817,1397,125,6,4,6,29,2,0
19970818,649,649,6,1,1,30,2,0
19970825,799,50,17,1,4,31,1,0
19970827,898,898,6,1,1,46,1,0
19970831,798,51,6,4,1,27,2,0
19970901,998,998,3,1,0,53,1,0
19970909,1148,125,2.75,4,1,43,1,0
19970915,599,26,4,1,1,29,1,0
19970917,599,25,4,1,6,36,2,0
19970917,1048,275,2.75,3,0,44,1,0
19970917,1048,275,2.75,3,0,25,2,0
19970924,1297,1297,4.5,1,1,63,2,0
19970731,849,19,4,1,0,29,2,0
19970803,899,300,4,3,0,35,1,0
19970803,899,250,4,1,1,23,2,0
19970804,749,749,3,1,0,27,1,0
19970805,649,100,4,5,1,24,1,0
19970806,449,50,4,1,1,37,1,0
19970809,849,19,4,1,0,44,1,0
19970811,947,52,4,4,0,25,1,0
19970813,709,25,4,1,6,26,1,0
19970815,1048,100,6,4,1,50,2,0
19970819,949,50,6,4,0,27,1,0
19970823,523,523,11,1,0,50,2,0
19970825,1397,175,11,3,2,18,1,0
19970827,449,19,4,4,0,34,2,0
19970905,773,50,2.75,5,0,31,1,0
19970908,859,5,5.5,5,0,23,1,0
19970910,99,99,17,1,0,34,2,0
19970912,899,250,2.75,4,0,43,1,0
19971010,599,5,5.5,5,5,25,2,0
19971021,999,5,5.5,4,0,39,1,0
19971109,449,19,4,4,0,45,2,0
19971109,623,50,4,1,0,28,2,0
19971109,623,50,4,1,0,31,1,0
19971115,449,19,4,4,1,36,1,0
19971224,799,5,4,4,1,31,1,0
19970803,1297,100,6,5,0,0,1,0
19970805,898,898,3,1,0,0,2,0
19970806,649,649,6,1,1,33,1,0
19970812,1148,275,4,1,3,43,2,0
19970813,898,898,6,1,0,65,2,0
19970813,449,19,4,1,3,24,1,0
19970818,899,150,6,4,1,23,2,0
19970820,1173,75,6,4,1,25,2,0
19970821,149,149,10.5,1,1,52,1,0
19970827,449,19,4,3,7,21,1,0
19970830,799,50,8.5,1,1,22,2,0
19970830,523,261.5,5.5,1,0,21,2,0
19970901,1023,75,6,4,1,43,2,0
19971119,1179,19,10,1,0,30,2,0
19971123,459,459,6.5,1,3,20,1,0
19980107,782.99,5,8.5,4,6,27,1,0
19980203,1397,1397,8.5,1,0,17,2,0
19980204,1288,150,10.75,5,0,37,2,0
19980222,699,25,8.5,1,0,23,2,0
19980302,924,75,8.5,5,0,33,2,0
19980311,1148,100,4.25,5,0,0,2,0
19980324,1129,100,4.75,1,6,28,1,0
19980330,1378,100,10.25,5,0,0,1,0
19980411,1148,400,8.5,4,0,0,2,0
19970829,609,609,11,1,0,59,1,0
19970918,942.99,250,5.5,5,4,35,2,0
19971004,879,100,5.5,4,0,25,2,0
19971004,599,5,5.5,1,0,21,2,0
19971106,1627,1627,6,1,1,16,2,0
19971114,1129,150,4,5,0,34,1,0
19971114,723.43,723.43,15.4,1,0,51,1,0
19971115,380.81,19,19,4,4,35,1,0
19971216,153.77,153.77,9.25,1,1,38,1,0
19971219,465.43,150,7,4,3,36,1,0
19980114,800.83,50,21,1,0,0,2,0
19980119,800.83,200,14,4,0,28,2,0
19980217,283.8,50,21,4,0,0,2,0
19980419,1084.63,200,14,4,1,19,1,0
19980505,358.1,358.1,22,1,0,24,2,0
19970917,1377,100,5.5,5,0,23,2,0
19970919,879,879,7,1,0,4,1,0
19970922,879,100,5.5,4,3,43,2,0
19971016,1129,50,6,5,0,36,1,0
19971029,1079,300,5.5,4,2,24,1,0
19971101,879,320,14,1,1,19,1,0
19971101,929,50,12,4,3,40,2,0
19971103,449,19,4,4,0,29,2,0
19971111,449,20,4,1,0,20,2,0
19971115,449,19,4,1,7,22,1,0
19971125,449,20,4,1,3,29,1,0
19971128,449,100,4,1,1,18,2,0
19971128,449,25,4,1,1,36,2,0
19971204,759,100,4,3,0,42,2,0
19971206,1277,350,4,4,0,19,2,0
19971212,449,25,4,3,0,33,1,0
19971213,1078,50,4,4,3,44,1,0
19971217,449,449,4,1,5,54,1,0
19970906,951.52,150,5.5,1,1,28,2,0
19971109,1382.35,75,4,1,1,20,2,0
19971122,821.62,100,4,4,0,31,1,0
19971123,1221.06,100,4,4,3,37,1,0
19971204,215.42,215.42,9,1,1,50,2,0
19971223,1921.44,960.72,6,1,0,62,1,0
19971224,486.04,19,4,1,0,39,2,0
19970929,1209.78,175,5.5,5,0,25,1,0
19971007,942.73,150,5.5,4,0,24,1,0
19971008,1209.78,275,5.5,4,0,0,1,0
19971009,942.73,150,5.5,1,0,30,1,0
19971018,1209.78,1209.78,6,1,3,38,1,0
19971118,1209.78,100,4,4,1,0,2,0
19971119,1743.89,200,4,1,1,22,1,0
19971122,642.43,40,4,1,0,40,1,0
19971208,2225.44,119,4,4,1,28,2,0
19971210,406.48,406.48,12.1,1,0,0,1,0
19971220,481.55,481.55,4,1,0,40,2,0
19980102,969.54,75,12,5,0,46,1,0
19980104,1209.78,100,17,1,0,38,1,0
19980106,969.54,75,17,3,1,25,2,0
19980107,1209.78,300,9,4,3,17,2,0
19970918,799,150,2.75,3,1,30,2,0
19971003,1148,275,5.5,1,0,26,2,0
19971013,1048,1048,6,1,0,36,2,0
19971026,1048,100,5.5,1,6,75,1,0
19971105,449,19,4,1,0,21,1,0
19971111,859,33,4,1,0,28,2,0
19971120,1148,1148,6,1,2,20,2,0
19971208,949,50,4,4,0,43,1,0
19971216,859,5,4,1,6,22,1,0
19980108,1397,100,5.5,4,0,52,2,0
19980114,759,150,5.5,1,1,51,1,0
19971202,1129,250,6,5,1,28,1,0
19971214,489,50,4,1,1,20,1,0
19980115,489,489,7,1,1,37,2,0
19980202,1777,888.5,9,1,0,45,1,0
19980227,1279,75,9,4,0,40,2,0
19980310,1438,150,6,4,4,32,2,0
19980321,1528,200,6,5,5,28,2,0
19980407,1398,40,6,3,0,24,1,0
19980430,862.99,50,6,4,0,2,2,0
19970921,607.99,25,4,4,0,46,1,0
19970923,892.19,250,5.5,4,1,39,1,0
19970925,942.94,50,5.5,1,1,28,2,0
19971008,1145.94,50,6,4,0,36,2,0
19971009,892.19,100,5.5,4,5,21,1,0
19971009,942.94,50,5.5,4,0,26,2,0
19971028,1347.92,100,6,3,1,29,1,0
19971028,892.19,100,9,5,4,37,2,0
19971105,249,249,12,1,2,33,1,0
19971126,1095.19,100,4,5,0,34,1,0
19971208,892.19,100,4,5,4,30,2,0
19971214,1853.39,225,6,5,0,50,1,0
19971222,790.69,100,9,5,1,27,1,0
19970828,749,100,9,4,7,20,1,0
19970827,749,100,9,5,0,39,1,0
19970830,884.99,125,4.5,1,2,25,1,0
19970830,884.99,125,7,1,0,0,2,0
19970903,599,1,4,4,5,23,1,0
19970903,949,50,2.75,3,0,37,1,0
19970904,599,1,4,4,0,23,2,0
19970909,599,1,4,4,6,28,1,0
19970914,773,5,2.75,4,2,27,1,0
19970916,599,5,4,1,0,22,2,0
19970923,599,25,4,1,1,26,1,0
19970926,599,5,4,1,0,32,2,0
19970930,723,50,2.75,3,1,36,1,0
19971008,599,25,5.5,5,0,24,1,0
19971014,599,5,5.5,5,0,28,1,0
19971014,1895,200,9,4,1,30,2,0
19971026,509.15,5,21,4,0,46,2,0
19980108,936.14,100,14,1,6,40,2,0
19980126,1534.65,250,6,4,1,2,2,0
19980128,833.88,100,9,4,3,2,2,0
19980130,1116.12,60,5.5,3,0,54,1,0
19980311,957.44,100,12,4,1,23,2,0
19980713,1196,100,6,4,6,30,2,0
19980806,659.24,19,7,5,2,46,2,0
19971025,733.79,250,9,5,7,26,1,0
19971026,398.31,398.31,8,1,3,29,2,0
19971117,787.04,787.04,9,1,4,33,2,0
19971124,423.87,423.87,8,1,6,0,1,0
19971125,787.04,393.52,4.5,5,0,31,1,0
19971205,499.49,27,24,4,0,25,2,0
19971211,680.54,200,9,4,6,25,2,0
19971219,499.49,410,25,1,0,31,1,0
19971224,945.72,945.72,4.5,1,4,65,1,0
19971226,499.49,50,24,4,4,46,1,0
19971227,1317.41,150,9,4,1,37,2,0
19971229,499.49,100,20,5,7,59,1,0
19980107,584.69,5,24,4,0,20,1,0
19980121,840.29,5,17,3,0,24,1,0
19980126,919.1,150,9,5,0,56,2,0
19980217,414.29,414.29,14,1,0,30,1,0
19980218,781.71,200,14,4,0,36,2,0
19980316,1264.16,69,24,4,1,20,1,0
19970928,599,25,6,5,5,27,2,0
19970929,904,75,8.5,5,0,21,1,0
19971007,1875,350,8.5,1,3,0,2,0
19971013,1079,250,10,5,1,27,1,0
19971015,879,105,8.5,1,4,36,1,0
19971017,1128,1128,10,1,4,49,2,0
19971025,489,244.5,8,1,6,17,2,0
19971029,879,100,8.5,5,1,41,2,0
19971102,1128,125,8.5,5,0,0,2,0
19971103,449,25,4,5,0,23,1,0
19971111,489,100,8.5,1,1,0,1,0
19971118,489,489,9,1,7,17,1,0
19971119,1238,250,11.25,5,5,34,1,0
19971124,449,19,4,4,0,57,2,0
19971126,449,19,4,4,0,31,1,0
19971201,1129,50,10,3,1,24,1,0
19971210,449,20,4,1,0,38,1,0
19971211,449,19,4,5,0,27,1,0
19971224,779,100,8.5,1,6,28,1,0
19970929,849,100,4,3,1,17,2,0
19971009,899,50,4,5,3,28,2,0
19971022,539,5,5,4,0,23,2,0
19971105,849,100,4,5,1,52,1,0
19971120,949,20,3,3,1,36,1,0
19971123,949,20,6,4,6,23,1,0
19971126,1005,150,3,1,8,23,1,0
19971210,539,19,3,5,0,36,1,0
19971220,938,250,3,5,1,25,1,0
19971229,689,100,3,5,1,32,1,0
19970904,951.52,100,5.5,4,0,24,1,0
19970906,951.52,500,6,4,0,28,1,0
19970925,978.58,75,5.5,4,0,19,1,0
19971022,821.62,100,5.5,4,0,43,2,0
19971028,1020.79,1020.79,6,1,4,30,1,0
19971104,1247.04,76,12,5,6,41,1,0
19971107,1166.94,50,4,1,1,27,1,0
19971116,929.87,33,4,1,0,20,1,0
19971120,1437.56,200,4,4,0,27,1,0
19971120,1221.05,1221.05,6,1,0,61,1,0
19971122,464.39,464.39,4,1,1,26,1,0
19971123,648.42,38,4,4,6,33,2,0
19971124,951.51,951.51,3,1,0,49,2,0
19971125,1168.02,100,4,4,6,36,1,0
19971126,648.42,25,4,3,0,26,1,0
19970905,599,5,4,1,0,31,1,0
19970911,489,489,9,1,0,30,2,0
19970917,1079,150,5.5,4,1,48,2,0
19970918,1328,100,5.5,4,5,32,2,0
19970921,929,50,5.5,4,0,27,2,0
19971002,1178,50,5.5,4,0,35,2,0
19971005,1328,100,11,3,0,27,1,0
19971017,1129,50,11,3,1,30,2,0
19971029,1079,100,11,3,0,24,2,0
19971024,599,25,5.5,5,5,41,1,0
19971101,449,25,4,4,6,40,1,0
19971116,449,19,4,5,1,42,1,0
19971120,489,31,4,4,0,40,2,0
19971019,879,100,9,1,7,29,1,0
19971103,879,150,9,4,1,29,2,0
19971109,1427,200,6,4,0,18,2,0
19971208,449,19,4,1,6,29,2,0
19971229,879,150,4,4,1,25,1,0
19980131,489,489,8,1,8,29,2,0
19980225,1915.96,1915.96,15,1,7,3,1,0
19980227,1666,500,9,5,0,38,1,0
19970818,749,200,14,5,0,34,1,0
19970824,1048,150,6,4,1,44,1,0
19970826,799,799,6,1,6,25,2,0
19970828,1023,75,17,1,0,26,1,0
19970903,1257,100,2.75,4,0,19,1,0
19970904,599,25,4,3,0,35,1,0
19970906,429,429,10,1,0,42,1,0
19970908,949,50,2.75,4,0,26,1,0
19970912,599,5,4,5,0,28,1,0
19970914,1048,1048,4.5,1,3,32,2,0
19970916,1048,1048,4.5,1,0,19,1,0
19970922,673,673,2.75,1,0,22,2,0
19971031,1328,175,6,5,0,31,2,0
19971103,1153,75,12,4,1,31,2,0
19971202,1328,100,6,4,1,41,1,0
19971208,1277,1277,6,1,6,44,1,0
19971216,1378,50,4,3,0,23,1,0
19971217,979,40,4,1,3,22,1,0
19971224,879,40,4,1,1,21,1,0
19971226,449,20,4,1,0,20,1,0
19980113,1164,64,5.5,1,8,20,1,0
19980122,1238,150,5.5,4,1,48,1,0
19980207,719,5,6,4,0,26,1,0
19980215,899,100,6,4,1,31,2,0
19980310,1846,225,6,4,0,40,1,0
19980312,1149,50,6,3,0,24,2,0
19980404,1348,100,6,3,0,25,2,0
19980407,899,100,8.5,3,3,40,2,0
19980409,1348,100,14,3,5,17,1,0
19980122,1860.92,300,5.83,5,3,28,2,0
19980205,1408.41,47,6.36,1,0,22,2,0
19980216,1882.12,300,9,5,6,50,2,0
19980430,1302.44,300,9,5,5,40,2,0
19980522,1306.67,75,9,3,0,30,1,0
19980522,1108.49,100,9,5,6,31,1,0
19980527,1372.37,100,14,4,4,0,2,0
19980622,1333.17,50,9.5,1,1,31,1,0
19980626,1280.18,100,4.5,5,1,23,2,0
19980630,444.03,444.03,0,1,4,43,1,0
19980707,843.55,75,18.56,5,1,64,2,0
19980730,1517.56,100,14,3,0,30,1,0
19980828,1372.37,100,9,5,1,39,2,0
19980917,973.9,973.9,14,1,1,51,1,0
19980926,1164.66,150,3.99,4,6,40,1,0
19980930,1428.54,50,7.97,3,6,46,2,0
19980930,1306.67,75,3.99,4,1,27,1,0
19981102,1460.34,150,3.95,5,1,0,2,0
19981119,973.9,100,3.95,5,6,27,2,0
19981121,1282.61,150,3.95,4,1,0,2,0
19981130,1460.34,150,4,5,1,35,2,0
19981222,581.81,150,8,5,5,37,2,0
19990106,1217.66,100,2,5,1,32,1,0
19990112,1408.41,100,2,3,1,20,1,0
19971021,489,489,8,1,0,43,2,0
19971027,1328,280,10,5,0,24,2,0
19971105,898,500,7.5,5,0,24,1,0
19971125,489,100,8.5,1,0,19,1,0
19971130,1328,1328,9,1,0,38,1,0
19971219,1228,100,10,4,0,34,2,0
19971230,1477,300,10,4,0,22,2,0
19980104,1377,150,8.5,4,0,0,2,0
19980104,1377,150,8.5,4,0,0,2,0
19980120,1846,200,10,5,1,41,2,0
19980127,1099,150,10,5,1,29,1,0
19980212,1378,275,10.25,4,0,45,1,0
19980213,699,50,24,4,0,36,1,0
19980215,699,50,8.5,4,1,25,1,0
19980127,798.2,798.2,6,1,3,0,1,0
19980206,1296.2,1296.2,9,1,0,0,1,0
19980324,1297,150,6,5,5,63,1,0
19980322,899,100,12,5,4,47,2,0
19980324,1348,125,9,5,1,30,1,0
19980326,899,100,12,5,1,30,2,0
19980330,899,100,17,5,7,27,1,0
19980414,1846,150,14,4,0,46,1,0
19980430,899,100,12,5,4,32,1,0
19980508,899,100,6,5,0,27,2,0
19980512,1666,300,6,4,4,39,2,0
19980513,1258,150,6,1,1,21,1,0
19980524,899,100,12,5,0,31,2,0
19970817,449,19,4,1,1,25,1,0
19970824,638.99,50,12,5,1,25,1,0
19970826,1148,1148,63,1,1,27,2,0
19970909,1497,75,5.5,5,6,45,2,0
19970911,645.15,645.15,7,1,3,24,1,0
19970917,773,37,2.75,4,0,28,2,0
19971201,449,25,4,1,6,28,2,0
19971202,929,50,17,4,0,29,2,0
19971224,804,75,12,4,4,20,1,0
19980109,979,5,5.5,5,0,23,1,0
19980119,1128,125,5.5,3,4,24,2,0
19980202,1148,125,17,4,0,28,1,0
